Gene,importance
Glyma.11G167501,0.00032588187769651733
Glyma.12G187650,0.00032586428291769566
Glyma.14G102450,0.0003257050119438356
Glyma.02G234000,0.0003251534621194178
Glyma.19G151200,0.0003235753973239483
Glyma.06G325700,0.0003225444856264092
Glyma.01G001150,0.00032083091699759594
Glyma.03G201302,0.0003199613002815396
Glyma.06G220700,0.0003184331402354538
Glyma.18G175000,0.0003130488900957648
Glyma.04G113400,0.0003117516016545572
Glyma.10G111500,0.0003113524244202033
Glyma.06G172150,0.00030542196395587644
Glyma.01G165750,0.00030315632757521674
Glyma.09G215600,0.00030287510701762385
Glyma.18G244200,0.00030239191675355415
Glyma.18G256500,0.00030204675999466604
Glyma.12G096450,0.0003011200179626504
Glyma.16G118050,0.00030060411661930666
Glyma.18G247200,0.00030035048305182473
Glyma.02G002350,0.00029711260203985366
Glyma.12G001350,0.0002966940465399925
Glyma.02G006200,0.00029607086096513323
Glyma.18G052800,0.00029579482695533987
Glyma.18G260332,0.0002954320979145489
Glyma.09G007750,0.00029344606024619795
Glyma.10G078632,0.00029321598845393805
Glyma.18G239100,0.00029269494332936154
Glyma.20G155250,0.0002921533986868561
Glyma.01G187000,0.00029177765215659545
Glyma.07G221700,0.0002902058489857743
Glyma.05G087950,0.0002899872986788299
Glyma.06G260200,0.00028908092796240065
Glyma.16G195200,0.00028583518373831706
Glyma.08G235200,0.0002828028139529249
Glyma.13G012400,0.00028248225170383336
Glyma.01G036600,0.0002806619358676235
Glyma.04G214300,0.0002779708400391597
Glyma.02G216425,0.0002771139674511827
Glyma.09G122966,0.0002769370385989815
Glyma.18G229400,0.00027603913822643334
Glyma.14G020900,0.0002744252675790841
Glyma.05G198450,0.00027337278813766437
Glyma.19G194750,0.000273291858402207
Glyma.08G327600,0.00027298135177227786
Glyma.01G135200,0.0002723900791020784
Glyma.08G344700,0.0002711326123807112
Glyma.15G176700,0.00027079144116042025
Glyma.17G030000,0.00026820450452174396
Glyma.09G253960,0.0002681477775597441
Glyma.03G014250,0.0002675021432675709
Glyma.04G203233,0.0002674582216653165
Glyma.16G205800,0.0002662907431417881
Glyma.14G048900,0.00026607481836419915
Glyma.13G268700,0.00026384204961866944
Glyma.09G049200,0.00026374176245311313
Glyma.19G073500,0.0002631465188862864
Glyma.12G161050,0.0002624444187595496
Glyma.18G010100,0.00026243567725906897
Glyma.11G070200,0.00026206587999709843
Glyma.20G162700,0.0002615397862241112
Glyma.09G267900,0.00026085374431721693
Glyma.04G003100,0.0002607048193163673
Glyma.16G096300,0.00026059176442181975
Glyma.05G161300,0.0002601501447631875
Glyma.15G179266,0.00026005344957577044
Glyma.19G083300,0.00025960026918068894
Glyma.02G222100,0.00025945044039428803
Glyma.07G053351,0.00025827405790595907
Glyma.20G185966,0.0002575456908958327
Glyma.18G242701,0.0002569853286532874
Glyma.17G239850,0.00025692449564194644
Glyma.15G231950,0.00025664250907475535
Glyma.07G243651,0.000256630131345938
Glyma.07G148300,0.00025631807893739466
Glyma.04G058100,0.0002561235713207645
Glyma.05G208941,0.00025599711218945255
Glyma.06G226451,0.00025592809146863117
Glyma.17G244000,0.00025163484360958685
Glyma.20G047300,0.00025089226341438575
Glyma.08G245900,0.0002508711891763885
Glyma.12G188900,0.0002503722883529676
Glyma.14G162251,0.00024928895747307095
Glyma.18G124700,0.0002492239317268659
Glyma.12G133951,0.000248511672939573
Glyma.19G073400,0.00024768891720990734
Glyma.07G264950,0.00024695904925301745
Glyma.18G219700,0.00024660449566141045
Glyma.06G011150,0.0002464094787910714
Glyma.15G076100,0.00024432028943858315
Glyma.08G081200,0.00024383666155712913
Glyma.02G226432,0.00024333670542639902
Glyma.08G166400,0.00024202578750514723
Glyma.19G019660,0.0002419585710485975
Glyma.10G117950,0.00024155181071511018
Glyma.17G052900,0.00024018076952357517
Glyma.03G149066,0.00023990912924692817
Glyma.08G150500,0.00023990120732588318
Glyma.11G208366,0.00023958452852210676
Glyma.10G128600,0.00023942744340823977
Glyma.08G135850,0.0002392270909312306
Glyma.11G176316,0.0002361314273653377
Glyma.19G236600,0.00023514201204084345
Glyma.06G200232,0.0002350844174038912
Glyma.17G168800,0.00023495243833443022
Glyma.10G145000,0.00023406852892353622
Glyma.04G110200,0.0002337255998321419
Glyma.13G337532,0.000233706364554083
Glyma.10G096220,0.00023272925367025544
Glyma.09G253900,0.0002326820226293967
Glyma.13G226100,0.00023227719067659734
Glyma.18G155500,0.00023207725223268734
Glyma.17G248000,0.00023175898597972334
Glyma.01G211800,0.00023163696152977577
Glyma.07G116200,0.00023159900269147438
Glyma.10G179201,0.0002305005642132962
Glyma.15G221132,0.00023044431929985062
Glyma.14G222650,0.00023029064113843931
Glyma.02G156500,0.00022917355103021397
Glyma.20G018200,0.0002283700006812008
Glyma.09G049300,0.00022799617802518626
Glyma.01G083800,0.00022741584543959067
Glyma.10G129000,0.00022683501085398323
Glyma.13G083066,0.0002266957270877075
Glyma.08G079950,0.00022616344344278936
Glyma.10G107000,0.00022590631559798124
Glyma.08G123900,0.00022570592071139572
Glyma.02G287200,0.00022557242309736297
Glyma.04G128350,0.00022557191721910466
Glyma.14G125000,0.00022490954673991172
Glyma.08G174600,0.0002243583168101425
Glyma.11G176791,0.0002243352911254067
Glyma.16G044950,0.00022419032800392942
Glyma.14G108600,0.00022337453483424997
Glyma.03G263050,0.00022082722380262497
Glyma.20G178000,0.00022049812084487346
Glyma.12G176700,0.0002198012235185845
Glyma.11G204400,0.00021877061819437993
Glyma.09G102500,0.0002187151826253365
Glyma.04G134150,0.00021586929938147481
Glyma.07G266100,0.00021454851671870925
Glyma.20G188700,0.00021376607869686085
Glyma.13G123000,0.00021352351635679662
Glyma.17G180400,0.00021283112741107146
Glyma.20G013400,0.00021192152845792968
Glyma.11G093100,0.00021188979116003355
Glyma.10G129400,0.00021186275960890052
Glyma.18G056500,0.0002109473737906993
Glyma.10G189900,0.0002108740315433839
Glyma.14G137000,0.00021074355809471475
Glyma.17G006700,0.00021065914406041228
Glyma.12G126700,0.00021063439984321
Glyma.19G098900,0.00021056134303042994
Glyma.10G123801,0.00021047739193925914
Glyma.19G188100,0.00021033325873614158
Glyma.20G137500,0.00020963100412232187
Glyma.19G251650,0.00020958696672219472
Glyma.16G142400,0.00020944301536530966
Glyma.19G169700,0.00020934189537695657
Glyma.07G171700,0.00020909391065738038
Glyma.18G214900,0.00020856058287351228
Glyma.09G040400,0.00020779854427877654
Glyma.20G083900,0.0002074491243190739
Glyma.10G119251,0.00020741146045247992
Glyma.08G327800,0.00020661385406377797
Glyma.07G158851,0.00020636259637618916
Glyma.09G269500,0.00020616170661435243
Glyma.17G245100,0.00020597072479372396
Glyma.03G133100,0.00020579638566703046
Glyma.12G015300,0.00020577407031723057
Glyma.17G221602,0.00020576236029709266
Glyma.08G109200,0.00020558292592376038
Glyma.13G164550,0.00020556613357302912
Glyma.09G209400,0.00020545513170615323
Glyma.10G281250,0.0002043334307574296
Glyma.18G173900,0.0002042329052039882
Glyma.16G194700,0.00020360307658306363
Glyma.12G022900,0.00020350990766114377
Glyma.03G081200,0.00020315580051603695
Glyma.08G080800,0.00020234587911217077
Glyma.18G087500,0.00020224130837972015
Glyma.05G053050,0.00020176137415922583
Glyma.20G010900,0.0002013309626686474
Glyma.18G101001,0.00020115131463997667
Glyma.16G145600,0.00020089724516644017
Glyma.15G204733,0.00020006991443154398
Glyma.13G267200,0.00019958003101025538
Glyma.02G117300,0.0001995423048265864
Glyma.12G239700,0.00019932076459101445
Glyma.19G221800,0.0001992789161981785
Glyma.01G125400,0.00019915295070498896
Glyma.04G040400,0.00019865776058195484
Glyma.01G179700,0.0001983134414232098
Glyma.08G036702,0.0001982184293205427
Glyma.08G179350,0.00019818075688087747
Glyma.18G152200,0.00019779894512694015
Glyma.02G019533,0.00019775026732113212
Glyma.05G057450,0.00019756265193249847
Glyma.03G112300,0.0001972986648254588
Glyma.19G239350,0.00019699198803684113
Glyma.04G022580,0.00019690361503865613
Glyma.10G073750,0.00019651432982362784
Glyma.14G131651,0.00019642850231730644
Glyma.13G312800,0.00019638528848403488
Glyma.09G131050,0.00019624813207398434
Glyma.02G133200,0.00019591768114514348
Glyma.05G124800,0.00019570451558355425
Glyma.14G140151,0.00019566359362304392
Glyma.18G207350,0.00019476751237536665
Glyma.20G103500,0.00019456028090915987
Glyma.20G037300,0.00019446422603443107
Glyma.19G084850,0.00019381874535698323
Glyma.08G346600,0.00019355496654942573
Glyma.11G207201,0.0001931525496222184
Glyma.01G244650,0.00019312356092426975
Glyma.03G232300,0.0001929603660339155
Glyma.14G154300,0.00019199385715176954
Glyma.12G054000,0.00019189338769214342
Glyma.05G034850,0.0001917722974774262
Glyma.07G025100,0.00019133885791919694
Glyma.20G091600,0.00019113597836679103
Glyma.16G193532,0.00019006920520963071
Glyma.05G042800,0.0001897680210343585
Glyma.17G061550,0.00018925330014382013
Glyma.08G317551,0.00018913966955574373
Glyma.17G185100,0.00018837112783881988
Glyma.12G054200,0.00018830970560787546
Glyma.15G043700,0.00018809825209771322
Glyma.03G162600,0.0001869450698042851
Glyma.08G120600,0.00018610862340097213
Glyma.06G194300,0.00018570435754046503
Glyma.13G151400,0.0001854566708846244
Glyma.09G061800,0.00018512034810523495
Glyma.17G123200,0.00018501075630954783
Glyma.12G153200,0.00018493486511160498
Glyma.06G081050,0.00018475630569542704
Glyma.15G211300,0.00018467617957230716
Glyma.06G036200,0.0001845471467469286
Glyma.10G007000,0.00018413133230154265
Glyma.02G083600,0.00018404271532938843
Glyma.13G122766,0.00018382328162296296
Glyma.11G087666,0.00018375237983291488
Glyma.14G186200,0.00018345930570168168
Glyma.05G099300,0.00018286648741817766
Glyma.14G049000,0.00018266767722207005
Glyma.11G235000,0.00018187204814929715
Glyma.13G122733,0.00018181508031916489
Glyma.19G008300,0.00018092866668098398
Glyma.12G217400,0.0001808846361849855
Glyma.10G252600,0.00018087403003746547
Glyma.08G218200,0.00018046336252523104
Glyma.09G220900,0.00018019739249466516
Glyma.07G178300,0.00018014791348881898
Glyma.11G043100,0.00017993925296920204
Glyma.13G257400,0.00017964359477490633
Glyma.09G048900,0.0001796342116840084
Glyma.14G102200,0.0001792687727689834
Glyma.07G259700,0.00017901117437993025
Glyma.08G115451,0.00017888837673347215
Glyma.04G101251,0.00017869879557482087
Glyma.08G067900,0.00017858702476377606
Glyma.13G037350,0.00017826678923373496
Glyma.18G193000,0.00017691474967721987
Glyma.16G061900,0.00017658403074818015
Glyma.07G199250,0.00017645310441752755
Glyma.15G039600,0.0001760994719413744
Glyma.18G013600,0.00017595602986519035
Glyma.20G035700,0.0001757790568470998
Glyma.20G149500,0.00017548651549901623
Glyma.18G223000,0.0001754202142494323
Glyma.16G023000,0.00017515459682764932
Glyma.16G154500,0.00017458329532938887
Glyma.03G030100,0.0001738243284608012
Glyma.12G100600,0.00017297406452358792
Glyma.11G226550,0.00017280670340505798
Glyma.05G077500,0.00017254619066137887
Glyma.08G281450,0.0001723229655453382
Glyma.04G128901,0.00017219683631609472
Glyma.11G121800,0.00017178029805334797
Glyma.09G065950,0.0001717400807602924
Glyma.06G003100,0.00017131923065931827
Glyma.18G045700,0.00017117792789003947
Glyma.08G189100,0.0001710756489404566
Glyma.01G134600,0.0001708711413730918
Glyma.18G090100,0.00017077777249086044
Glyma.06G099900,0.00017075392271971522
Glyma.19G185900,0.00017041966792513772
Glyma.09G262750,0.00017036564980936405
Glyma.18G056600,0.00017033949796749017
Glyma.01G231066,0.00016979060948809342
Glyma.19G229300,0.00016972139622484526
Glyma.18G225300,0.00016939604468937472
Glyma.19G120200,0.00016926283393699584
Glyma.13G183000,0.00016919972785511093
Glyma.04G037300,0.00016918426418885705
Glyma.07G065900,0.000168958636809131
Glyma.17G172300,0.00016884434611718144
Glyma.19G212500,0.00016858689873243965
Glyma.16G017500,0.00016832649008227424
Glyma.13G169833,0.00016831134446238216
Glyma.05G177300,0.00016820986680098304
Glyma.15G005700,0.0001678759916108911
Glyma.02G154200,0.00016779950254429174
Glyma.06G324400,0.0001676558042852645
Glyma.15G119125,0.00016753536685230275
Glyma.19G248100,0.00016690544266937638
Glyma.13G066100,0.00016651237687451516
Glyma.08G049651,0.00016608067073349016
Glyma.11G066400,0.00016597682140165538
Glyma.16G103200,0.0001657589023237708
Glyma.03G073780,0.00016571727930018537
Glyma.12G059300,0.00016543896149712244
Glyma.03G078900,0.00016469189827840238
Glyma.05G042600,0.00016420697277158856
Glyma.02G127000,0.0001641952790204463
Glyma.19G213000,0.0001641057688096444
Glyma.15G133200,0.0001636436279861415
Glyma.15G260500,0.00016343505647063535
Glyma.13G285300,0.0001633541800817631
Glyma.17G127075,0.00016300001728494388
Glyma.15G155200,0.0001627278556822691
Glyma.13G079100,0.00016262081386715332
Glyma.20G220900,0.00016258681469286752
Glyma.05G049700,0.00016202197069294935
Glyma.09G239900,0.00016197690469295432
Glyma.13G089300,0.00016195425891051823
Glyma.08G142400,0.00016194358308661554
Glyma.10G150400,0.00016185596472774515
Glyma.06G121050,0.0001616692839799265
Glyma.09G141400,0.00016151866229328183
Glyma.03G137900,0.00016059250723235812
Glyma.16G125000,0.00016056098599350453
Glyma.11G223400,0.00016036531272348278
Glyma.16G128700,0.0001603059619908306
Glyma.13G150800,0.00016007572939153684
Glyma.09G202300,0.00016007182910174857
Glyma.19G153100,0.00015963383297928118
Glyma.02G270450,0.0001591904951295144
Glyma.08G104000,0.00015909755364909765
Glyma.19G137800,0.00015840514804045056
Glyma.19G146800,0.00015776825018655441
Glyma.02G084200,0.00015747448407527845
Glyma.07G195800,0.00015745301744972648
Glyma.13G026400,0.00015738803743539683
Glyma.03G160100,0.00015738316362742417
Glyma.17G195800,0.00015732490546206687
Glyma.02G059300,0.00015708011704912374
Glyma.09G204700,0.00015698833648832795
Glyma.18G136551,0.00015678899761616328
Glyma.11G162100,0.00015666060289608438
Glyma.06G271000,0.0001565433537973767
Glyma.01G088650,0.0001564759638713537
Glyma.03G008450,0.00015633229024004407
Glyma.08G297700,0.00015630545318575935
Glyma.18G016600,0.00015628732701139584
Glyma.02G268200,0.00015596735596953173
Glyma.15G266200,0.00015521511089974457
Glyma.02G045332,0.00015515134905870278
Glyma.12G130600,0.00015504793523737242
Glyma.11G218900,0.00015452983912017144
Glyma.19G034300,0.00015449297157947122
Glyma.14G142400,0.00015448758945914084
Glyma.20G106100,0.0001542879777357985
Glyma.03G035700,0.0001541032549060236
Glyma.11G152200,0.00015386030544748558
Glyma.15G080400,0.0001535951970228336
Glyma.10G088100,0.0001534044457585889
Glyma.18G005500,0.00015339221041358589
Glyma.12G144100,0.00015285270712629698
Glyma.02G125500,0.00015278755301098419
Glyma.17G088600,0.00015266367803063585
Glyma.06G251900,0.00015264084976631697
Glyma.04G168701,0.00015247258184090484
Glyma.03G162500,0.00015245723189999632
Glyma.11G130551,0.00015240899432495444
Glyma.02G132500,0.00015233349687047043
Glyma.18G138751,0.00015212724808109655
Glyma.20G061650,0.0001520554149477182
Glyma.03G160800,0.0001519600731415978
Glyma.13G267500,0.00015192455271342774
Glyma.20G168850,0.00015184825614711895
Glyma.06G160900,0.00015169918421136425
Glyma.06G262000,0.00015141189202420638
Glyma.18G174000,0.0001512373835880195
Glyma.01G133700,0.00015116244460744893
Glyma.19G201333,0.0001511213321606964
Glyma.05G095100,0.00015075962518682712
Glyma.19G008600,0.00015070610940719778
Glyma.10G165800,0.00015064101692977708
Glyma.13G291800,0.0001505221081303266
Glyma.07G145600,0.00015033896433366373
Glyma.16G166400,0.00015014089473134275
Glyma.10G013101,0.00015004518394755304
Glyma.06G066800,0.00014999266194759645
Glyma.08G307400,0.00014990585490442932
Glyma.11G046400,0.0001497477593777743
Glyma.01G128750,0.00014968932169978072
Glyma.16G150100,0.00014963055492168978
Glyma.18G047100,0.00014912627817398287
Glyma.10G080050,0.00014895078972372155
Glyma.06G276700,0.00014881541441705826
Glyma.02G238900,0.0001487717708159243
Glyma.08G005400,0.00014855381146681188
Glyma.12G232600,0.00014854333838156103
Glyma.06G026500,0.00014817999608409817
Glyma.03G190100,0.00014797553172337806
Glyma.02G087250,0.00014794384826317245
Glyma.03G021951,0.00014787423845507566
Glyma.07G193200,0.00014781712746292578
Glyma.11G207000,0.00014771241950179917
Glyma.09G072451,0.0001476941838963791
Glyma.10G000700,0.00014758630535378098
Glyma.03G083900,0.00014754630751350503
Glyma.07G253600,0.00014748081389817094
Glyma.15G129200,0.00014732579618287664
Glyma.02G060002,0.0001472272385866413
Glyma.16G140100,0.00014712360429931643
Glyma.01G181800,0.00014673174713484524
Glyma.17G178200,0.0001465915744680693
Glyma.12G103750,0.00014653703449345225
Glyma.11G223300,0.00014637747435685132
Glyma.01G062251,0.00014635290677207907
Glyma.18G138400,0.00014628832724054877
Glyma.18G108600,0.00014621640978766486
Glyma.07G107600,0.00014615240346125982
Glyma.11G044750,0.00014611235717298121
Glyma.09G115200,0.00014576915102049452
Glyma.01G121100,0.00014575460409774194
Glyma.02G264700,0.00014574204456549588
Glyma.10G079950,0.0001451539551690789
Glyma.13G033951,0.00014489235973831017
Glyma.10G002000,0.00014480134246134036
Glyma.04G099200,0.00014464490994082213
Glyma.16G123451,0.00014446846274004967
Glyma.09G063300,0.00014426004148929218
Glyma.10G262500,0.00014424003151659957
Glyma.19G048200,0.00014421363485424157
Glyma.10G088800,0.00014407768099578783
Glyma.05G117801,0.00014385189100503748
Glyma.07G252500,0.00014381360910180622
Glyma.09G279800,0.00014374361951108392
Glyma.09G039700,0.00014365380608283702
Glyma.13G267700,0.00014359420434249985
Glyma.13G208251,0.00014343958397747394
Glyma.05G009000,0.00014342034028235856
Glyma.17G235500,0.00014329568364279875
Glyma.09G068900,0.00014325324895501733
Glyma.10G016600,0.00014319472111987974
Glyma.13G177100,0.00014314740238148495
Glyma.20G158800,0.00014305129069946298
Glyma.16G115400,0.00014289889644025598
Glyma.20G100150,0.0001428630171157273
Glyma.17G014400,0.00014254183431968389
Glyma.09G171400,0.00014253610740991572
Glyma.U031308,0.0001424751105746682
Glyma.06G049900,0.00014225500695560397
Glyma.05G157900,0.00014178774551870874
Glyma.18G258300,0.0001417294478624101
Glyma.15G218100,0.00014167497239679587
Glyma.18G015000,0.00014119119349287841
Glyma.10G191700,0.00014102385841263272
Glyma.12G238200,0.00014037005936129947
Glyma.16G054400,0.0001402599684670577
Glyma.18G121650,0.0001401283056660999
Glyma.06G299300,0.00014001177423844888
Glyma.02G229200,0.00013999262357122016
Glyma.15G012000,0.00013990371078359664
Glyma.18G096700,0.00013976062043390567
Glyma.08G342300,0.00013957176644303703
Glyma.15G103000,0.00013955314261042555
Glyma.04G143800,0.00013953482118921908
Glyma.05G152600,0.00013946595925671106
Glyma.06G275300,0.00013923739690667615
Glyma.04G156550,0.00013904503041654802
Glyma.11G177400,0.0001389653324029696
Glyma.11G116400,0.0001387298132171418
Glyma.13G356800,0.0001384750409513416
Glyma.20G128500,0.00013815407400336225
Glyma.16G108950,0.00013805410153906272
Glyma.07G098802,0.0001380487434803213
Glyma.16G086600,0.00013782071499581449
Glyma.04G133300,0.00013778941647379347
Glyma.11G074000,0.0001374631125309821
Glyma.03G201500,0.00013744939725999125
Glyma.18G219200,0.0001374173487318167
Glyma.11G027751,0.00013736151918471414
Glyma.15G128700,0.00013730422181294023
Glyma.19G205400,0.00013724632350458382
Glyma.10G121650,0.0001372342098520946
Glyma.08G306500,0.0001371811298996091
Glyma.11G253300,0.00013706982915395426
Glyma.11G129300,0.00013699317735774236
Glyma.16G120300,0.0001368729573538705
Glyma.03G135450,0.00013687125895190595
Glyma.19G007550,0.00013679397289328586
Glyma.04G241800,0.00013664558748681095
Glyma.03G024632,0.00013651410138583366
Glyma.08G362466,0.0001363468205037754
Glyma.09G142800,0.00013616005602156667
Glyma.08G368301,0.00013607789037208147
Glyma.07G175400,0.00013589392766910326
Glyma.20G044400,0.00013579711492921038
Glyma.17G237600,0.00013575551124261906
Glyma.08G324600,0.00013566081370792058
Glyma.13G317000,0.00013554593620637907
Glyma.19G200850,0.000135409562570737
Glyma.07G173500,0.00013539736571592937
Glyma.09G284100,0.00013539063409514593
Glyma.09G072000,0.00013486338868370782
Glyma.09G119900,0.00013484027843479755
Glyma.02G088050,0.00013473259077245733
Glyma.04G201700,0.00013471268733804886
Glyma.03G173100,0.00013463167586488586
Glyma.15G083400,0.00013459351037642232
Glyma.04G034400,0.0001345036564105912
Glyma.13G043450,0.0001344738181467173
Glyma.10G147300,0.00013436425656853762
Glyma.08G112800,0.00013433572655683303
Glyma.02G029000,0.0001342447554665198
Glyma.12G141900,0.0001341764919542459
Glyma.17G217500,0.00013416446843865604
Glyma.03G038200,0.0001341275519866452
Glyma.18G169266,0.00013410726398510917
Glyma.08G357600,0.00013407418981411953
Glyma.16G212400,0.00013397515368091903
Glyma.16G196000,0.00013389992447786534
Glyma.10G211500,0.00013380872423178608
Glyma.03G176300,0.00013379196543837363
Glyma.09G223100,0.00013345489402982012
Glyma.20G199600,0.0001334305225216157
Glyma.17G223100,0.0001330419018883348
Glyma.01G086650,0.0001328988593686089
Glyma.10G254800,0.0001324634172347989
Glyma.04G140250,0.00013237695388817092
Glyma.15G206600,0.00013224848203510935
Glyma.01G185100,0.00013209219094730332
Glyma.03G208400,0.00013192893810652068
Glyma.09G075251,0.00013114281925193024
Glyma.13G082350,0.00013111898047085704
Glyma.19G120400,0.00013106431822240295
Glyma.15G260600,0.00013099235370030366
Glyma.09G040500,0.00013098658297651194
Glyma.09G158600,0.0001306278303131186
Glyma.15G011900,0.00013059018262735598
Glyma.14G086700,0.00013045144828659726
Glyma.16G153400,0.00013022333515062788
Glyma.12G197400,0.00013014903076411863
Glyma.13G198400,0.00013005590523978581
Glyma.04G184200,0.0001295683610664474
Glyma.18G263100,0.00012956472012405054
Glyma.18G160600,0.00012953352191755817
Glyma.15G265450,0.0001294392693980125
Glyma.09G130600,0.00012941290575888519
Glyma.11G173237,0.00012939359877484028
Glyma.07G219700,0.00012934797884296985
Glyma.05G248800,0.00012934134313009527
Glyma.20G147750,0.00012923367099080825
Glyma.08G192600,0.00012922426022013553
Glyma.06G214100,0.00012919020715629966
Glyma.07G101501,0.00012908239254084275
Glyma.20G053700,0.00012907413145995131
Glyma.10G291950,0.00012887229242270566
Glyma.12G090600,0.00012845747663940842
Glyma.02G268400,0.00012836591457037199
Glyma.17G067850,0.00012835770190709774
Glyma.14G080000,0.00012829430813592635
Glyma.03G073752,0.0001281642326873862
Glyma.18G232750,0.00012811974878423077
Glyma.16G060800,0.0001281143701450484
Glyma.03G178166,0.00012802186903956587
Glyma.13G183400,0.00012780256412605175
Glyma.12G162927,0.0001277368963800711
Glyma.12G158420,0.0001276938583518005
Glyma.06G047100,0.00012762709662641206
Glyma.19G145200,0.00012751581294650593
Glyma.07G106500,0.00012691295914187684
Glyma.09G234900,0.00012685788896047174
Glyma.17G137400,0.00012664493160005375
Glyma.14G208000,0.00012657849401993468
Glyma.07G154150,0.0001264989366352075
Glyma.04G124700,0.00012636954753152268
Glyma.02G028666,0.00012629905890190808
Glyma.04G116000,0.0001261262615632396
Glyma.02G130400,0.00012601364053532851
Glyma.06G294300,0.00012590676980390566
Glyma.20G202000,0.00012590372501590172
Glyma.09G161400,0.000125764880935713
Glyma.10G150250,0.00012542344507978357
Glyma.11G158301,0.0001254122173080173
Glyma.11G066700,0.00012536607693326815
Glyma.15G128901,0.00012524144285120265
Glyma.08G289500,0.0001252249959475726
Glyma.07G224900,0.00012519215875226645
Glyma.01G110000,0.0001250985864551147
Glyma.06G189300,0.0001248915874703814
Glyma.08G277000,0.00012484470357489446
Glyma.01G116700,0.00012473646533945468
Glyma.07G014251,0.00012473269803272636
Glyma.07G141750,0.00012461447291755768
Glyma.06G225200,0.0001244456422182736
Glyma.07G169000,0.00012423602094385606
Glyma.05G008700,0.00012418107869056785
Glyma.08G173050,0.0001240662051824576
Glyma.18G210950,0.0001239961887931765
Glyma.05G177700,0.00012385537605082836
Glyma.03G187900,0.00012372410201189044
Glyma.10G224950,0.00012353447070727997
Glyma.18G034500,0.00012350243124730422
Glyma.16G202900,0.00012347153189650655
Glyma.14G136400,0.00012346538122378923
Glyma.09G023000,0.00012323280236317625
Glyma.14G089150,0.0001230124283004409
